Latitude,Longitude,Depth,Depth Error,Depth Seismic Stations,Magnitude,Magnitude Type,Magnitude Error,Magnitude Seismic Stations,Azimuthal Gap,Horizontal Distance,Horizontal Error,Root Mean Square,Status
-19.3933,-175.9627,10,1.7,21,6.2,2,0,41,60,5.711,7.6,0.99,0
-59.653,-26.4546,34,1.8,21,5.8,2,0,41,36,15.327,6.2,0.59,0
-22.057,-68.5076,124,1.8,21,5.6,2,0,41,31,0.667,5.3,1.36,0
-0.3277,135.7341,15,1.8,21,5.8,2,0,41,26,4.331,6.8,0.74,0
-58.7355,-25.2138,35,1.9,21,5.7,0,0,41,38,19.091,11.8,0.83,0
56.594,-156.43,72.6,0.8,21,6.7,4,0,41,38,19.091,0.5,0.85,0
-47.3578,99.9237,10,1.8,21,5.9,0,0,41,50,18.978,10.7,0.55,0
27.8386,140.4931,664,1.9,21,7.8,2,0,41,12,1.675,9.2,1.12,0
-15.7216,-173.3817,10,1.7,21,6,0,0,41,44,2.377,4.1,1.14,0
30.7856,142.9722,6.05,2.5,21,6.2,2,0,41,12,3.549,6.3,0.81,0
44.4584,-129.8114,10,1.8,21,5.8,2,0,41,63,4.278,8,0.91,0
44.4971,-129.9582,10,1.8,21,5.9,2,0,41,104,4.39,8.1,0.86,0
5.9867,116.5409,10,1.6,21,6,2,0,41,20,6.431,5.1,1.03,0
-37.1708,78.1817,10,1.8,21,5.6,2,0.054,41,53,0.792,7,1.24,0
41.5615,142.0308,42,1.9,21,6.1,2,0,41,54,0.956,6.8,1.14,0
-56.032,-143.8281,10,1.9,21,5.6,0,0,10,166,28.478,15.8,0.8,0
39.6795,143.319,30.96,3.8,21,5.8,2,0,10,69,2.306,6.8,0.98,0
-22.4,-68.4323,124,1.8,21,6,2,0.043,10,20,0.49,6.5,1.13,0
39.672,143.331,10.49,2.8,21,5.7,2,0,10,28,2.318,6.5,0.44,0
39.608,143.3457,5.72,3.2,21,5.7,2,0.086,10,49,2.36,6.7,0.47,0
-15.6758,-173.0098,48,1.8,21,6,2,0.169,10,21,2.122,7,1.19,0
-24.5961,-176.159,22,1.8,21,5.5,2,0,10,112,4.892,9.2,1.33,0
-9.742,125.2517,20,0.8,21,5.8,2,0.146,10,53,0.97,7.2,1.26,0
4.1537,125.8447,136,1.9,21,5.7,2,0.092,10,21,2.908,7.3,1.38,0
-20.3944,-179.0024,656,1.9,21,5.9,2,0,10,23,3.834,8.8,1.25,0
-35.3639,-17.1605,10,1.7,21,7,2,0,10,34,21.859,10.7,1.16,0
-36.3601,-73.812,11,1.7,21,6.4,2,0.071,10,51,2.039,7.1,1.03,0
-36.3656,-73.7481,4.58,3.5,21,5.5,2,0,10,115,2.004,8.3,0.82,0
-59.6293,-26.5027,50.11,3.9,21,5.7,2,0,10,32,15.36,10,0.88,0
-23.5295,-177.0845,151,1.8,21,5.9,2,0,10,17,5.742,8,1.08,0
-20.4307,-178.3276,562.61,3.7,21,6,2,0,10,18,4.341,9.1,0.68,0
-19.5686,-175.0399,138,1.8,21,5.5,1,0.083,14,15,4.852,7.9,0.79,0
27.7375,139.7254,460,1.9,21,6.5,2,0,14,11,2.277,8.6,0.98,0
27.707,139.7745,462.13,7.6,21,5.5,3,0.076,60,81,5.39,9.8,1.23,0
27.6475,140.0686,470.67,8.5,21,5.6,3,0.075,62,55,1.96,10.9,0.68,0
61.6644,-151.962,114.2,0.3,21,5.7,4,0,62,55,1.96,0.3,0.99,0
-32.0722,-178.3241,10,1.7,21,6,2,0,62,57,2.838,8.7,1.32,0
29.0402,34.6672,22,1.9,21,5.5,1,0.049,40,57,2.386,8.2,0.76,0
-16.0251,-74.2558,28,1.8,21,5.8,2,0.071,40,92,4.408,7.4,0.98,0
36.6802,71.3004,191,1.8,21,5.5,1,0.068,21,27,0.731,4,1.25,0
-5.4513,151.5457,43,1.8,21,6,2,0,21,20,1.395,6.6,0.8,0
-52.2069,159.5935,10,1.6,21,5.7,2,0,21,53,2.327,5.1,0.94,0
-10.9911,162.5558,12,1.7,21,6,2,0,21,24,2.995,7.7,0.77,0
37.4593,78.1542,20,1.7,21,6.4,2,0,21,15,4.272,6.7,1.03,0
11.4234,95.032,8.71,3,21,5.5,2,0,21,30,2.254,3.9,0.76,0
10.1691,125.8907,32,1.8,21,6.1,2,0.021,21,19,3.095,7.2,1.03,0
-56.6001,-142.1098,10,1.9,21,5.6,0,0.05,11,150,28.31,14.7,0.84,0
-20.7139,-174.5001,44,1.7,21,5.8,2,0,11,21,4.601,4.4,1.17,0
43.9097,147.9748,49,1.9,21,6.3,2,0,11,33,3.887,7.3,1.26,0
-35.4246,-179.6208,10,1.7,21,5.6,2,0.069,11,62,2.709,6,1.5,0
-35.4058,-179.7237,10,1.7,21,5.6,2,0,11,30,2.674,8,1.02,0
-13.329,-111.6323,10,1.7,21,5.9,2,0.075,11,92,33.259,11.2,0.79,0
-13.3864,-111.3022,10,1.5,21,5.7,2,0,11,52,32.948,9.3,0.8,0
-22.9379,-177.1329,169.64,2.3,21,5.8,2,0,11,22,6.321,8,1.15,0
13.2949,-90.244,45.68,5.4,21,5.6,2,0.068,11,150,1.059,7.1,1.46,0
40.3631,141.4646,81,1.8,21,5.5,2,0,11,15,0.735,6,0.86,0
-9.307,158.403,12,1.7,21,6.7,2,0,11,11,1.529,7.4,1.11,0
2.9918,128.1869,115,1.9,21,5.5,1,0.063,24,37,2.352,7.3,0.98,0
33.0229,131.7493,53,1.9,21,5.5,2,0,24,57,0.739,5.7,0.95,0
13.8769,-58.4736,7.07,3.6,21,5.7,2,0,24,31,1.282,6.9,0.98,0
13.8672,-58.5479,20,1.8,21,6.5,2,0,24,20,1.218,3.3,0.97,0
-18.1214,-178.1887,536.1,3.4,21,5.8,2,0,24,13,3.597,8,1.32,0
-10.4012,165.1409,11,1.7,21,7,2,0.12,24,22,5.205,7.2,1.09,0
-35.5251,-105.0838,14,1.7,21,5.7,1,0.04,60,34,9.125,10.4,0.68,0
-0.6942,-21.1776,8.55,2,21,5.5,1,0.054,33,42,9.892,8.6,0.67,0
-8.2477,108.9163,48,1.2,21,5.5,1,0.06,27,17,1.625,5.6,1.33,0
-9.2585,112.6695,52,1.8,21,5.9,2,0.081,27,14,1.661,6.4,1.1,0
-18.024,-174.0685,7.3,2.9,21,5.8,1,0.048,41,50,4.065,7.8,0.75,0
52.376,-169.4458,29,1.8,21,6.9,2,0,41,39,0.444,4.5,1.12,0
52.7811,-169.5781,31.9,7.1,21,5.9,3,0.09,46,178,0.478,13.3,0.61,0
52.208,-169.4223,27.84,4.4,21,5.7,3,0.037,263,120,0.608,5.2,1.04,0
52.2572,-169.3458,35,1.8,21,5.9,0,0,263,57,0.578,3,0.86,0
52.3581,-169.0816,35,1.9,21,5.5,3,0.033,329,59,0.63,6.9,0.98,0
52.4977,-169.7473,35,1.9,21,5.6,3,0.065,82,88,0.721,7.5,1.28,0
52.2564,-169.3455,39.58,4.7,21,5.7,3,0.027,483,64,0.579,4.8,0.77,0
-2.6286,138.5277,48,1.8,21,7,2,0,483,12,6.278,6.7,1.2,0
8.2309,-77.3152,12,2.8,21,5.9,2,0,483,31,2.647,3.9,1.06,0
59.8935,-153.1961,119.3,0.2,21,6.3,4,0,483,31,2.647,0.3,0.84,0
-25.3727,154.2281,9,1.7,21,5.5,2,0,483,21,2.846,7.1,0.71,0
-27.0321,-176.0466,10,1.7,21,5.6,1,0.047,44,55,2.761,7.7,1.12,0
-56.9716,-140.9507,9.11,3.8,21,5.7,2,0,44,61,27.292,13.1,1.29,0
-16.4701,-174.3557,176,1.8,21,5.7,2,0,44,25,3.56,7.8,0.82,0
16.1408,-93.664,100.85,4,21,5.7,2,0.11,44,34,1.473,7,0.92,0
-26.4576,-178.2511,269,1.8,21,6,2,0,44,13,2.791,7.8,1.08,0
-2.1412,28.8973,11,1.8,21,5.8,2,0,44,20,2.392,8.4,0.87,0
-2.0913,28.9515,10,1.8,21,5.5,0,0.048,44,28,2.319,6.1,0.77,0
1.0861,-85.2083,10,1.8,21,5.6,2,0,44,64,5.37,6.2,0.95,0
1.0467,-85.2705,6.87,4.4,21,5.6,2,0,44,71,5.298,7.9,1.18,0
-18.0441,-174.141,28.49,4.7,21,5.7,0,0,44,64,4.126,8,1.17,0
-27.4539,-176.2457,10,1.2,21,5.8,2,0,44,24,2.32,7,1.08,0
-9.3438,158.0525,22,1.5,21,6.6,2,0.048,44,20,1.872,6.7,1.01,0
-9.2998,157.9543,10,1.8,21,5.9,0,0,44,22,1.971,7.1,1.37,0
-19.6389,-174.8533,46.28,3.9,21,5.6,0,0,44,18,4.684,7.2,0.95,0
36.5326,71.2147,224,1.8,21,5.9,2,0,44,17,0.782,5.5,0.92,0
-27.0812,-176.2405,6.73,3.5,21,5.5,0,0,44,76,2.621,10.5,0.93,0
-27.0523,-176.2728,10,1.7,21,5.7,1,0.043,53,35,2.628,9,0.8,0
-31.6968,-71.6227,30,1.8,21,5.5,2,0.067,53,45,0.724,5.1,1,0
-9.3286,157.8422,4.18,3.6,21,5.6,2,0,53,31,2.08,7.6,0.79,0
-9.3293,157.8772,6.43,2.6,21,6.5,2,0.35,53,16,2.045,4.8,1.19,0
-37.0152,78.0623,10,1.8,21,6,2,0.32,53,38,0.873,8.1,1.4,0
-36.8531,78.3516,10,1.8,21,5.6,0,0.26,53,57,1.129,5.3,1.29,0
-3.9835,152.8909,135,1.7,21,5.6,2,0,53,19,0.754,7.8,1.11,0
23.9689,122.4897,17.32,2.7,21,5.6,2,0,53,81,0.687,4.4,0.97,0
-27.315,-176.0525,11.19,4,21,5.7,2,0.029,53,71,2.536,9.5,0.96,0
21.1039,-45.8517,10,1.7,21,5.5,2,0,53,41,15.299,9.4,0.83,0
-10.8968,163.8226,8,1.7,21,6.4,2,0,53,21,4.08,6.3,0.64,0
51.6744,-175.1577,32,1.7,21,5.7,2,0,53,34,0.669,4.2,1.05,0
21.952,146.6278,10,1.7,21,5.7,2,0,53,13,6.525,7.5,0.66,0
13.7124,51.7823,10,1.6,21,5.7,2,0,53,34,2.453,5.7,1.11,0
0.4854,126.5894,46.14,3.6,21,5.8,2,0,53,24,0.827,6,1,0
-8.0603,149.553,52.4,5.8,21,5.5,2,0,53,29,4.638,6.3,1.17,0
-29.7191,-71.2958,31.11,2.9,21,5.7,2,0,53,33,0.205,4.5,1.01,0
-30.6502,-178.7298,228,1.9,21,6,2,0,53,59,1.563,8.5,1.32,0
-57.4999,-25.8754,32,1.7,21,5.8,2,0,53,26,6.782,9.3,0.68,0
31.2841,141.7062,10,1.8,21,5.6,3,0.029,410,25,2.43,6.6,0.74,0
31.1806,141.6,8,1.7,21,6,2,0,410,19,2.452,8.2,0.8,0
4.4132,124.6314,296,1.8,21,5.7,2,0,410,26,2.802,7.5,1.29,0
2.0551,126.6816,53,1.8,21,5.5,2,0,410,30,1.447,4.9,1.3,0
51.371,-174.3382,20,1.8,21,5.5,2,0,410,78,0.836,4.2,0.83,0
49.3613,155.6819,38,1.9,21,5.8,2,0,410,37,3.96,8.2,1.29,0
-24.2427,179.1278,535,1.9,21,6,2,0,410,21,5.634,8.7,1.1,0
-32.8199,-177.8599,17,1.2,21,6.3,2,0,410,56,3.564,7.3,1.47,0
-32.8265,-178.198,10,1.7,21,5.9,2,0,410,45,3.577,9,0.99,0
-33.0304,-178.5336,10,1.7,21,5.8,2,0,410,34,3.808,6.7,1.15,0
14.337,-94.137,5,3,21,5.7,2,0,410,34,3.808,5.3,1.95,0
-33.1147,-178.2046,12.77,3.1,21,5.5,2,0,410,56,3.864,8.3,0.69,0
-49.5321,-116.3317,10,1.8,21,5.9,1,0.061,26,63,35.377,13.9,0.89,0
52.0985,-169.5349,20,1.8,21,6,2,0,26,61,0.698,5.3,1.45,0
-5.9797,146.6564,26,1.7,21,5.5,2,0,26,16,3.974,7.3,0.79,0
-32.6066,-178.0287,8,1.7,21,5.9,2,0,26,30,3.352,7.9,1.06,0
-6.1236,147.3658,27,1.8,21,5.5,2,0,26,12,4.053,7,1.13,0
24.8094,-109.5138,10,2,21,5.6,2,0,26,117,1.185,8.1,1.25,0
24.913,-109.6226,10,2,21,6.7,2,0,26,123,1.256,6.6,0.65,0
1.8841,126.4288,41.55,3.7,21,6.3,2,0,26,19,1.449,6.4,0.99,0
-6.0114,151.4768,6,1.5,21,6.1,2,0,26,13,1.933,4.6,0.92,0
-31.5729,-71.6744,22.44,3.2,21,8.3,2,0,26,19,0.684,4.7,1.02,0
-31.618,-71.745,26.7,3.6,21,6.4,3,0.081,60,19,0.684,6,0.72,0
-31.7502,-71.7425,19.1,3.3,21,6.1,4,0,60,93,1.077,3.2,0.95,0
-31.1055,-71.405,37.8,4.8,21,5.6,3,0.07,72,68,0.473,5.7,0.8,0
-31.5743,-71.6717,35,1.9,21,5.7,3,0.073,67,94,1.585,7.9,0.89,0
-31.6,-71.9189,35,1.8,21,6.1,3,0.051,146,98,0.954,5.3,0.76,0
-31.5622,-71.4262,28.41,3,21,7,2,0,146,13,0.903,4.3,0.93,0
-31.1674,-71.772,32.1,4.9,21,5.7,3,0.137,19,147,0.505,4.6,0.74,0
-30.7179,-71.8037,20.71,4,21,5.5,3,0.099,35,112,0.151,5.4,0.67,0
-31.7842,-72.0222,12.46,3,21,5.9,3,0.039,238,28,1.155,5.1,0.74,0
-31.7363,-72.0265,9.29,2.9,21,5.8,4,0.049,40,34,1.111,2.3,0.88,0
-31.1043,-71.6504,42.32,3.8,21,6.4,2,0,40,60,0.429,5.3,0.57,0
-30.9669,-71.5398,35,1.9,21,5.5,4,0,40,112,0.303,4.8,0.74,0
-31.4244,-71.6876,27,1.8,21,6.5,2,0,40,62,0.749,2.2,0.65,0
-31.2244,-71.926,15.97,3.5,21,5.7,4,0,40,101,0.603,4.4,0.64,0
-31.5173,-71.804,23,1.7,21,6.7,2,0,40,35,0.853,4.2,0.91,0
-31.4167,-71.98,17.62,3.1,21,5.5,4,0.048,42,86,0.797,5.1,0.69,0
-31.8011,-72.1309,10,1.7,21,5.5,4,0.048,41,40,1.201,5.2,0.62,0
53.2985,159.7085,68.09,5.1,21,5.5,3,0.047,160,91,0.694,8.1,0.57,0
-32.9149,-71.6064,10,1.8,21,5.9,2,0,160,54,0.11,5.7,1.17,0
-32.1432,-72.3779,10,1.8,21,5.9,2,0,160,102,2.959,9.7,1.4,0
-30.9102,-71.9829,10,1.5,21,5.7,4,0,160,101,2.195,6.7,0.92,0
-29.9614,-71.8851,5.69,1.5,21,5.5,4,0,160,63,0.562,5.2,1.03,0
-32.2292,-72.3678,6,1.8,21,5.6,2,0,160,71,1.003,5.3,0.53,0
-32.3681,-72.2292,8,1.7,21,6.2,2,0,160,48,0.821,4.4,0.95,0
15.2767,-45.9886,10,1.8,21,6,2,0,160,37,13.328,9.4,0.94,0
-29.6411,-72.077,6,1.7,21,6.1,2,0,160,95,0.779,4.6,0.81,0
-31.0999,-71.5902,28,1.7,21,5.7,2,0,160,67,0.426,4.7,1.17,0
-32.3335,-72.0629,18,1.8,21,6.2,2,0,160,60,0.775,4.9,1.19,0
-30.5256,-72.1984,10,1.8,21,5.6,2,0,160,85,0.507,1.9,1.16,0
-31.5757,-71.7431,30,1.7,21,6.1,2,0,160,27,0.903,3.8,1.08,0
-31.7275,-71.3792,35,1.8,21,6.6,2,0,160,14,1.064,6,0.79,0
-31.0458,-71.82,26.95,3.1,21,5.5,2,0,160,43,0.403,5.6,0.86,0
-31.7819,-71.6407,28.36,3.1,21,5.6,2,0,160,35,1.104,3.9,0.79,0
-31.4441,-71.2653,58,1.8,21,6,2,0,160,13,0.779,5.2,0.99,0
50.7832,-130.2084,10,1.8,21,5.7,2,0,160,77,1.326,2.8,1.39,0
-0.6212,131.2622,18,1.7,21,6.6,2,0,160,13,2.486,6.4,1.13,0
-10.1917,160.5201,25.54,3.4,21,5.8,2,0,160,32,0.937,7.6,0.95,0
-30.8148,-71.3217,46,1.8,21,6.3,2,0,160,17,0.304,6,0.91,0
5.2649,123.7966,516,1.9,21,5.5,1,0.056,31,31,2.521,6.3,1.06,0
-6.278,151.6661,2.93,2.6,21,5.5,3,0.037,253,18,2.131,6.2,0.74,0
-57.0947,-142.4382,10,1.8,21,5.9,1,0.048,41,66,26.881,12.5,1.35,0
-7.1772,129.6047,107,1.8,21,5.5,2,0,41,17,1.86,6.3,1,0
-23.8028,-66.6126,219,1.8,21,5.9,2,0,41,27,1.669,7.7,0.81,0
-56.1948,-27.7153,101,1.8,21,5.7,2,0,41,35,5.372,9.2,0.85,0
-37.4557,-73.6761,14.53,3.4,21,5.8,2,0,41,118,2.02,3.8,0.84,0
-30.301,-71.551,38,1.8,21,5.9,2,0,41,57,0.378,4.1,0.75,0
-30.3105,-72.1018,5.89,2.9,21,5.5,2,0,41,87,0.541,5.4,0.72,0
-30.3035,-71.5318,34,1.7,21,5.9,2,0,41,30,0.379,4.4,0.76,0
51.9487,-179.2558,90.82,3.4,21,5.7,2,0,41,33,0.3,5.6,0.97,0
-31.7323,-71.7325,35,1.8,21,5.5,2,0,41,34,1.058,3.9,1.18,0
-60.7167,-20.8492,10,1.7,21,5.5,2,0,41,45,10.581,10.3,0.7,0
-54.4856,-135.708,10,1.7,21,6.1,2,0,41,27,30.68,6.2,0.86,0
-31.1849,-71.8227,21,1.8,21,5.6,2,0,41,45,0.534,5.1,0.89,0
-40.5837,176.2884,22,1.8,21,5.6,2,0,41,66,0.101,5.6,1.09,0
48.8595,156.2259,12,1.7,21,6,2,0,41,48,4.355,7.6,1.34,0
55.5962,159.2114,285,1.9,21,5.6,2,0,41,85,2.599,8.3,0.86,0
-25.4674,-64.4839,17,1.7,21,5.8,2,0,41,37,4.201,6.8,0.79,0
-42.6607,-82.4526,10.13,3.6,21,5.6,2,0,41,76,7.707,9.9,0.76,0
-16.2018,-173.2608,12,1.7,21,6,2,0,41,23,10.603,9.4,1.01,0
13.8654,120.6172,106,1.8,21,5.8,2,0,41,28,8.33,7.5,0.97,0
27.0743,140.2123,304,1.8,21,5.7,2,0,41,18,1.758,7,1.05,0
-57.4332,-65.8872,9.08,3.2,21,5.6,2,0,41,49,2.689,7.5,0.89,0
-14.8595,167.3028,135,1.8,21,7.1,2,0,41,11,0.592,4.3,1.02,0
29.6377,70.326,11,1.8,21,5.6,2,0,41,38,4.722,7.9,0.88,0
-54.2258,6.1653,11,1.8,21,6.2,2,0,41,38,17.944,10.8,0.8,0
-45.8146,37.1711,10,1.7,21,6,2,0,41,23,10.221,9.5,0.94,0
-2.1661,138.2666,8,1.7,21,5.8,2,0,41,14,2.46,6.4,1.01,0
-30.2199,-179.3319,313.68,3.9,21,5.5,1,0.078,16,56,1.559,6.2,1.01,0
-29.3334,-177.7961,10,1.7,21,5.8,2,0,16,22,0.145,7,0.83,0
36.459,70.6847,206.94,4.6,21,5.9,3,0.053,133,18,0.671,6.5,1.11,0
36.5244,70.3676,231,1.9,21,7.5,2,0,133,18,0.622,6.7,1.43,0
-10.9788,166.3796,141,1.8,21,5.8,2,0,133,21,4.513,7.5,0.93,0
-23.2468,-68.4169,111,1.8,21,5.8,2,0,133,31,0.366,5.9,0.97,0
22.7548,121.6561,7,1.8,21,5.5,2,0,133,39,0.535,5.4,0.99,0
51.5815,-173.3339,13,1.8,21,5.8,2,0,133,64,0.84,4.8,1.05,0
-8.2825,124.9069,10.27,3,21,5.7,2,0,133,37,1.594,6.2,0.95,0
-8.3381,124.8754,20,1.8,21,6.5,2,0,133,21,1.53,5.4,0.83,0
-3.5489,149.7071,10,1.8,21,5.6,2,0,133,40,2.532,6.7,1.06,0
-3.7259,150.9036,10,1.8,21,5.5,2,0,133,57,1.339,7,1.12,0
-29.4642,-72.3015,13,1.8,21,6.2,2,0,133,111,1.029,6.5,0.79,0
-30.8796,-71.4519,46,1.8,21,6.8,2,0,133,41,0.258,4.4,0.76,0
-30.7227,-71.3904,42,1.8,21,5.7,2,0,133,56,0.216,5.7,0.62,0
16.4895,119.8464,37,1.8,21,5.5,2,0,133,27,6.401,6.9,0.84,0
-17.3194,-69.4287,159.86,4.8,21,5.7,2,0,133,95,1.013,7.7,0.72,0
0.7863,98.8905,69,1.8,21,5.7,2,0,133,29,1.411,6.4,0.88,0
6.8782,94.5455,8,1.7,21,5.5,2,0,133,29,2.896,7.4,0.9,0
51.5002,-172.9113,16,1.8,21,5.6,2,0,133,89,1.069,5.3,1.3,0
51.5345,-172.9785,20,1.8,21,5.7,2,0,133,77,1.015,5.3,1.16,0
6.8431,94.648,10,1.7,21,6.6,2,0,133,31,2.792,5.6,1.23,0
6.984,94.534,10,1.8,21,5.6,0,0,133,47,2.966,9.3,1.11,0
6.4078,94.8019,10,1.7,21,5.5,2,0,133,31,2.434,5.2,1.24,0
51.6394,-173.0746,15,1.8,21,6.5,2,0,133,39,0.897,2.4,0.86,0
6.2386,147.6443,13,1.7,21,5.6,2,0,133,20,7.799,8.2,0.9,0
-29.5067,-72.0068,12,1.7,21,6.9,2,0,133,32,0.784,4.3,1.08,0
-29.5097,-72.0585,10,1.7,21,6.9,2,0,133,43,0.821,5.1,1.18,0
-9.1387,-108.6442,10,1.8,21,5.6,1,0.063,24,100,17.905,13.4,0.62,0
-8.9416,110.2187,83.02,4.1,21,5.5,2,0,24,35,1.066,6.5,1.49,0
-7.2493,128.93,126,1.8,21,5.8,2,0,24,19,2.458,6.5,1.03,0
-29.8492,-64.4985,27,1.8,21,5.6,2,0,24,31,3.981,7,0.9,0
31.0009,128.8729,12,1.7,21,6.7,2,0,24,17,1.444,5.9,1.25,0
31.4417,128.8428,10,1.7,21,5.7,2,0,24,22,1.377,5.8,0.76,0
17.8398,-81.8219,6.71,3.2,21,5.8,2,0,24,17,1.585,5.3,1.09,0
48.3334,154.2439,34,1.7,21,5.9,2,0,24,16,5.259,8.1,0.76,0
38.67,20.6,11,3,21,6.5,2,0,24,16,5.259,4.6,0.98,0
40.3762,73.2038,18,1.7,21,5.6,2,0,24,18,1.397,1.7,0.73,0
-8.8994,158.4217,12.59,2.7,21,6.8,2,0,24,19,1.599,7.7,0.85,0
26.3565,142.6429,14,1.8,21,5.8,2,0,24,44,0.842,2.9,0.9,0
-7.1484,129.9375,82,1.6,21,6.1,2,0,24,17,4.79,5.8,0.87,0
-30.5754,-71.7676,27,1.7,21,5.8,2,0,24,43,0.15,5.6,0.91,0
36.4344,71.4233,102,1.9,21,5.7,2,0,24,16,0.968,6.4,1.27,0
16.9762,-98.9116,34,1.1,21,5.6,2,0,24,83,0.67,2.7,1.36,0
18.7787,145.2659,586.88,3.5,21,6,2,0,24,11,2.461,9.1,0.82,0
-0.0981,-17.834,10,1.8,21,5.5,1,0.065,23,33,8.372,9.6,0.88,0
-10.5372,-70.9437,606.21,3.2,21,7.6,2,0,23,10,3.287,8.5,1.36,0
-10.0598,-71.0184,620.56,3.1,21,7.6,2,0,23,10,2.852,8.5,1,0
1.4305,126.2904,33.16,3,21,5.7,2,0,23,20,1.259,6.6,0.98,0
-9.1825,-71.2574,602.75,3.2,21,6.7,2,0,23,19,2.033,8.8,1.06,0
13.0906,-88.9476,52,1.9,21,5.6,2,0,23,43,0.653,6.3,1.07,0
-24.828,-70.6009,34,1.7,21,6.2,2,0,23,44,0.269,5.6,1.2,0
43.3856,146.4353,69,1.8,21,5.6,2,0,23,18,2.777,7.5,0.87,0
-30.3688,-72.151,10,1.8,21,5.6,2,0,23,53,0.539,3.6,0.84,0
-23.5597,-64.6521,11,1.8,21,5.8,2,0,23,27,4.033,7,1.22,0
-23.4779,-64.5862,10,1.8,21,5.5,3,0.081,53,45,4.075,5.6,0.89,0
-8.791,67.6967,10,1.8,21,5.5,1,0.042,55,59,4.904,6.6,0.95,0
-14.8839,-176.5573,10,1.8,21,5.8,2,0,55,43,4.731,7.5,1.47,0
-47.6165,85.0913,35,1.8,21,7.1,2,0,55,8,10.034,8,1.42,0
-18.1602,-178.694,547,1.9,21,5.6,2,0,55,31,3.124,10,1.27,0
38.2107,72.7797,22,1.7,21,7.2,2,0,55,18,1.116,5.5,0.94,0
-31.3985,-71.2624,49.53,4.2,21,5.5,4,0,55,57,0.743,5.2,0.91,0
41.7307,74.6053,21.53,3.2,21,5.5,3,0.032,338,41,0.909,4.6,0.72,0
14.2197,-90.8905,84,1.8,21,5.7,2,0,338,31,0.836,7.2,1.48,0
-30.8096,-71.7519,25,1.7,21,5.6,2,0,338,48,0.168,2.9,0.75,0
-4.1064,129.5079,21,1.7,21,6.9,2,0,338,14,2.979,5.8,0.86,0
-16.7374,175.2475,10,1.8,21,6.1,2,0,338,65,2.861,7.8,0.8,0
-35.8838,-73.2763,10,1.7,21,5.5,2,0,338,96,1.402,6.3,0.7,0
-58.88,-23.9062,10,1.7,21,5.7,2,0,338,32,8.328,3.5,1.03,0
-41.1083,-90.0703,10,1.7,21,5.5,1,0.057,30,63,12.473,10.8,0.88,0
15.8015,-93.633,85,1.8,21,6.6,2,0,30,35,0.41,4.9,1.37,0
-18.3819,169.3857,10,1.7,21,6,2,0,30,22,3.125,6.8,0.87,0
-8.3684,107.0225,27,1.8,21,5.7,2,0,30,87,2.496,6.7,1.4,0
-30.6053,-71.3057,48.34,2.9,21,5.8,2,0,30,16,0.291,5.7,0.96,0
3.6455,117.6359,14,1.7,21,6.1,2,0,30,70,1.748,5.4,0.84,0
-4.4354,151.9782,162,1.3,21,5.7,1,0.05,38,33,0.136,6.9,0.68,0
-54.1759,-1.4943,10,1.7,21,5.8,2,0,38,38,17.573,11.1,1.02,0
-55.755,-123.1158,12.28,3.2,21,6.2,2,0,38,36,27.97,12,1.24,0
-7.2182,128.9775,119,1.8,21,5.8,2,0,38,13,2.423,5.9,1.32,0
-40.7281,-86.4356,10,1.9,21,5.8,2,0,38,132,9.813,10.2,1.33,0
36.4935,71.1263,206,1.8,21,6.3,2,0,38,17,0.77,5,0.91,0
14.6571,-61.3454,150,1.8,21,5.6,2,0,38,19,0.207,6.4,0.78,0
-6.2452,154.7595,30,1.8,21,5.8,2,0,38,21,3.293,7.5,0.87,0
11.1535,-86.6205,20,1.8,21,5.8,2,0,38,72,1.097,6,1.44,0
-50.5575,139.4489,10,1.6,21,6.3,2,0,38,19,9.361,6.9,0.88,0
-28.6278,-177.281,34,1.2,21,5.8,2,0,38,62,0.837,7.8,1.28,0
44.8069,129.9406,585.47,3.6,21,5.8,2,0,38,12,0.311,8.1,0.89,0
24.8036,93.6505,55,1.8,21,6.7,2,0,38,16,1.794,4.5,1.01,0
30.6132,132.7337,4.71,3.2,21,5.8,2,0,38,29,2.151,2,0.48,0
-54.2906,-136.2603,10,1.8,21,6,2,0,38,71,30.75,12.8,0.67,0
22.0669,143.6108,158,1.8,21,5.7,2,0,38,9,5.172,7.8,0.9,0
-30.664,-71.6383,24.03,3,21,5.7,2,0,38,76,0.01,4.6,0.79,0
-57.6576,-147.9486,4,1.7,21,5.6,1,0.075,17,48,32.49,13,0.95,0
3.8965,126.8621,13,1.5,21,6.5,2,0,17,22,3.144,4.2,0.72,0
44.4761,141.0867,238.81,4.1,21,6.2,2,0,17,33,1.139,6.9,0.96,0
-31.3385,58.1916,10,1.7,21,5.9,2,0,17,16,10.361,8.9,1.11,0
36.5979,70.9503,239,1.8,21,5.7,2,0,17,20,0.606,6,1.07,0
-15.1703,-174.875,263,1.9,21,5.9,2,0,17,20,3.251,8.7,1.13,0
-19.7597,-63.3288,582.56,4.6,21,6.1,2,0,17,16,5.492,7.9,1.04,0
41.9723,142.781,46,1.9,21,6.7,2,0,17,22,0.281,6.2,0.98,0
-15.6408,-177.1557,10,1.8,21,5.6,1,0.065,23,38,5.045,9.4,1.35,0
-53.2602,159.7523,10,1.7,21,5.5,2,0,23,56,1.327,8.1,1.35,0
